--------------------------------------------------
Code running on device: cuda
--------------------------------------------------
Dataset source : NOAA, ISGI
File location :
    SSN - /home/extern/Documents/Research/data/NOAA/table_international-sunspot-numbers_monthly.txt
    AA - /home/extern/Documents/Research/data/ISGI/aa_1869-08-01_2017-12-31_D.dat
--------------------------------------------------
Selected model: FFNN(
  (model): Sequential(
    (0): Linear(in_features=6, out_features=6, bias=True)
    (1): LeakyReLU(negative_slope=0.01, inplace)
    (2): Linear(in_features=6, out_features=6, bias=True)
    (3): LeakyReLU(negative_slope=0.01, inplace)
    (4): Linear(in_features=6, out_features=1, bias=True)
  )
)    Training mode: True    Testing mode: False
--------------------------------------------------
Pre-trained model available, loading model weights
Epoch [ 522/1800] -> Loss: 298.7914
Epoch [ 523/1800] -> Loss: 298.7914
Epoch [ 524/1800] -> Loss: 298.7914
Epoch [ 525/1800] -> Loss: 298.7914
Epoch [ 526/1800] -> Loss: 298.7914
Epoch [ 527/1800] -> Loss: 298.7914
Epoch [ 528/1800] -> Loss: 298.7914
Epoch [ 529/1800] -> Loss: 298.7914
Epoch [ 530/1800] -> Loss: 298.7914
Epoch [ 531/1800] -> Loss: 298.7914
Epoch [ 532/1800] -> Loss: 298.7914
Epoch [ 533/1800] -> Loss: 298.7914
Epoch [ 534/1800] -> Loss: 298.7914
Epoch [ 535/1800] -> Loss: 298.7914
Epoch [ 536/1800] -> Loss: 298.7914
Epoch [ 537/1800] -> Loss: 298.7914
Epoch [ 538/1800] -> Loss: 298.7914
Epoch [ 539/1800] -> Loss: 298.7914
Epoch [ 540/1800] -> Loss: 298.7914
Epoch [ 541/1800] -> Loss: 298.7914
Epoch [ 542/1800] -> Loss: 298.7914
Epoch [ 543/1800] -> Loss: 298.7914
Epoch [ 544/1800] -> Loss: 298.7914
Epoch [ 545/1800] -> Loss: 298.7914
Epoch [ 546/1800] -> Loss: 298.7914
Epoch [ 547/1800] -> Loss: 298.7914
Epoch [ 548/1800] -> Loss: 298.7914
Epoch [ 549/1800] -> Loss: 298.7914
--------------------------------------------------
Model checkpoint saved as FFNN_550.pth
--------------------------------------------------
Epoch [ 550/1800] -> Loss: 298.7914
Epoch [ 551/1800] -> Loss: 298.7914
Epoch [ 552/1800] -> Loss: 298.7914
Epoch [ 553/1800] -> Loss: 298.7914
Epoch [ 554/1800] -> Loss: 298.7914
Epoch [ 555/1800] -> Loss: 298.7914
Epoch [ 556/1800] -> Loss: 298.7914
Epoch [ 557/1800] -> Loss: 298.7914
Epoch [ 558/1800] -> Loss: 298.7914
Epoch [ 559/1800] -> Loss: 298.7914
Epoch [ 560/1800] -> Loss: 298.7914
Epoch [ 561/1800] -> Loss: 298.7914
Epoch [ 562/1800] -> Loss: 298.7914
Epoch [ 563/1800] -> Loss: 298.7914
Epoch [ 564/1800] -> Loss: 298.7914
Epoch [ 565/1800] -> Loss: 298.7914
Epoch [ 566/1800] -> Loss: 298.7914
Epoch [ 567/1800] -> Loss: 298.7914
Epoch [ 568/1800] -> Loss: 298.7914
Epoch [ 569/1800] -> Loss: 298.7914
Epoch [ 570/1800] -> Loss: 298.7914
Epoch [ 571/1800] -> Loss: 298.7914
Epoch [ 572/1800] -> Loss: 298.7914
Epoch [ 573/1800] -> Loss: 298.7914
Epoch [ 574/1800] -> Loss: 298.7914
Epoch [ 575/1800] -> Loss: 298.7914
Epoch [ 576/1800] -> Loss: 298.7914
Epoch [ 577/1800] -> Loss: 298.7914
Epoch [ 578/1800] -> Loss: 298.7914
Epoch [ 579/1800] -> Loss: 298.7914
Epoch [ 580/1800] -> Loss: 298.7914
Epoch [ 581/1800] -> Loss: 298.7914
Epoch [ 582/1800] -> Loss: 298.7914
Epoch [ 583/1800] -> Loss: 298.7914
Epoch [ 584/1800] -> Loss: 298.7914
Epoch [ 585/1800] -> Loss: 298.7914
Epoch [ 586/1800] -> Loss: 298.7914
Epoch [ 587/1800] -> Loss: 298.7914
Epoch [ 588/1800] -> Loss: 298.7914
Epoch [ 589/1800] -> Loss: 298.7914
Epoch [ 590/1800] -> Loss: 298.7914
Epoch [ 591/1800] -> Loss: 298.7914
Epoch [ 592/1800] -> Loss: 298.7914
Epoch [ 593/1800] -> Loss: 298.7914
Epoch [ 594/1800] -> Loss: 298.7914
Epoch [ 595/1800] -> Loss: 298.7914
Epoch [ 596/1800] -> Loss: 298.7914
Epoch [ 597/1800] -> Loss: 298.7914
Epoch [ 598/1800] -> Loss: 298.7914
Epoch [ 599/1800] -> Loss: 298.7914
--------------------------------------------------
Model checkpoint saved as FFNN_600.pth
--------------------------------------------------
Epoch [ 600/1800] -> Loss: 298.7914
Epoch [ 601/1800] -> Loss: 298.7914
Epoch [ 602/1800] -> Loss: 298.7914
Epoch [ 603/1800] -> Loss: 298.7914
Epoch [ 604/1800] -> Loss: 298.7914
Epoch [ 605/1800] -> Loss: 298.7914
Epoch [ 606/1800] -> Loss: 298.7914
Epoch [ 607/1800] -> Loss: 298.7914
Epoch [ 608/1800] -> Loss: 298.7914
Epoch [ 609/1800] -> Loss: 298.7914
Epoch [ 610/1800] -> Loss: 298.7914
Epoch [ 611/1800] -> Loss: 298.7914
Epoch [ 612/1800] -> Loss: 298.7914
Epoch [ 613/1800] -> Loss: 298.7914
Epoch [ 614/1800] -> Loss: 298.7914
Epoch [ 615/1800] -> Loss: 298.7914
Epoch [ 616/1800] -> Loss: 298.7914
Epoch [ 617/1800] -> Loss: 298.7914
Epoch [ 618/1800] -> Loss: 298.7914
Epoch [ 619/1800] -> Loss: 298.7914
Epoch [ 620/1800] -> Loss: 298.7914
Epoch [ 621/1800] -> Loss: 298.7914
Epoch [ 622/1800] -> Loss: 298.7914
Epoch [ 623/1800] -> Loss: 298.7914
Epoch [ 624/1800] -> Loss: 298.7914
Epoch [ 625/1800] -> Loss: 298.7914
Epoch [ 626/1800] -> Loss: 298.7914
Epoch [ 627/1800] -> Loss: 298.7914
Epoch [ 628/1800] -> Loss: 298.7914
Epoch [ 629/1800] -> Loss: 298.7914
Epoch [ 630/1800] -> Loss: 298.7914
Epoch [ 631/1800] -> Loss: 298.7914
Epoch [ 632/1800] -> Loss: 298.7914
Epoch [ 633/1800] -> Loss: 298.7914
Epoch [ 634/1800] -> Loss: 298.7914
Epoch [ 635/1800] -> Loss: 298.7914
Epoch [ 636/1800] -> Loss: 298.7914
Epoch [ 637/1800] -> Loss: 298.7914
Epoch [ 638/1800] -> Loss: 298.7914
Epoch [ 639/1800] -> Loss: 298.7914
Epoch [ 640/1800] -> Loss: 298.7914
Epoch [ 641/1800] -> Loss: 298.7914
Epoch [ 642/1800] -> Loss: 298.7914
Epoch [ 643/1800] -> Loss: 298.7914
Epoch [ 644/1800] -> Loss: 298.7914
Epoch [ 645/1800] -> Loss: 298.7914
Epoch [ 646/1800] -> Loss: 298.7914
Epoch [ 647/1800] -> Loss: 298.7914
Epoch [ 648/1800] -> Loss: 298.7914
Epoch [ 649/1800] -> Loss: 298.7914
--------------------------------------------------
Model checkpoint saved as FFNN_650.pth
--------------------------------------------------
Epoch [ 650/1800] -> Loss: 298.7914
Epoch [ 651/1800] -> Loss: 298.7914
Epoch [ 652/1800] -> Loss: 298.7914
Epoch [ 653/1800] -> Loss: 298.7914
Epoch [ 654/1800] -> Loss: 298.7914
Epoch [ 655/1800] -> Loss: 298.7914
Epoch [ 656/1800] -> Loss: 298.7914
Epoch [ 657/1800] -> Loss: 298.7914
Epoch [ 658/1800] -> Loss: 298.7914
Epoch [ 659/1800] -> Loss: 298.7914
Epoch [ 660/1800] -> Loss: 298.7914
Epoch [ 661/1800] -> Loss: 298.7914
